SEASON_ID,SERIES_ID,SEASON_NAME,SEASON_NUM,EPISODE_COUNT,AIR_DATE
7400,2370,헬'S 키친8,8,15,2010-09-22
7401,2370,헬'S 키친9,9,16,2011-07-18
7402,2370,헬'S 키친10,10,20,2012-06-04
7403,2370,헬'S 키친11,11,22,2013-03-12
7852,2473,The Avengers5,5,24,1967-01-14
7853,2473,The Avengers4,4,26,1965-10-02
7854,2473,The Avengers3,3,26,1963-09-28
7855,2473,The Avengers1,1,26,1961-01-07
7856,2473,The Avengers2,2,26,1962-09-29
7857,2473,The Avengers6,6,33,1968-09-25
7858,2473,The Avengers0,0,7,
8310,2593,FBI 실종수사대1,1,23,2002-09-26
8311,2593,FBI 실종수사대2,2,24,2003-09-25
8312,2593,FBI 실종수사대3,3,23,2004-09-23
8313,2593,FBI 실종수사대4,4,24,2005-09-29
8314,2593,FBI 실종수사대5,5,24,2006-09-24
8315,2593,FBI 실종수사대6,6,18,2007-09-27
8316,2593,FBI 실종수사대7,7,24,2008-09-23
8317,2593,FBI 실종수사대0,0,2,
8521,2637,Come Dine with Me0,0,10,2011-11-01
8522,2637,Come Dine with Me1,1,20,2005-01-10
8523,2637,Come Dine with Me2,2,45,2005-09-12
8524,2637,Come Dine with Me3,3,70,2006-07-24
8525,2637,Come Dine with Me4,4,12,
8526,2637,Come Dine with Me5,5,15,2008-08-25
8527,2637,Come Dine with Me6,6,21,2008-04-10
8528,2637,Come Dine with Me7,7,50,2009-01-19
8529,2637,Come Dine with Me8,8,88,2008-12-22
8530,2637,Come Dine with Me9,9,46,2009-05-25
8531,2637,Come Dine with Me10,10,19,2009-02-15
8532,2637,Come Dine with Me14,14,53,2010-01-31
8533,2637,Come Dine with Me13,13,23,2010-08-30
8534,2637,Come Dine with Me15,15,63,2011-01-17
8535,2637,Come Dine with Me11,11,17,2009-09-20
8536,2637,Come Dine with Me12,12,44,2009-08-07
8537,2637,Come Dine with Me16,16,1,2009-12-22
8538,2637,Come Dine with Me17,17,0,2010-06-09
8539,2637,Come Dine with Me18,18,1,2010-06-08
8540,2637,Come Dine with Me19,19,1,2010-05-06
8541,2637,Come Dine with Me20,20,16,2010-05-23
8542,2637,Come Dine with Me21,21,24,2010-10-04
8543,2637,Come Dine with Me22,22,120,2011-01-17
8544,2637,Come Dine with Me23,23,1,2011-04-29
8545,2637,Come Dine with Me24,24,32,2011-07-15
8546,2637,Come Dine with Me25,25,210,2011-12-12
8547,2637,Come Dine with Me26,26,49,2012-02-24
8548,2637,Come Dine with Me27,27,1,2012-06-06
8549,2637,Come Dine with Me28,28,52,2012-10-15
8550,2637,Come Dine with Me29,29,40,2013-02-22
8551,2637,Come Dine with Me30,30,138,2013-03-04
8702,2691,두 남자와 1/21,1,24,2003-09-22
8703,2691,두 남자와 1/22,2,24,2004-09-19
8704,2691,두 남자와 1/23,3,24,2005-09-19
8705,2691,두 남자와 1/24,4,24,2006-09-18
8706,2691,두 남자와 1/25,5,19,2007-09-24
8707,2691,두 남자와 1/26,6,24,2008-09-22
8708,2691,두 남자와 1/27,7,22,2009-09-21
8709,2691,두 남자와 1/28,8,16,2010-09-20
8710,2691,두 남자와 1/29,9,24,2011-09-19
8711,2691,두 남자와 1/20,0,41,
8712,2691,두 남자와 1/210,10,23,2012-09-27
8713,2691,두 남자와 1/211,11,22,2013-09-26
8789,2710,필라델피아는 언제나 맑음1,1,7,2005-08-04
8790,2710,필라델피아는 언제나 맑음2,2,10,2006-06-29
8791,2710,필라델피아는 언제나 맑음3,3,15,2007-09-13
8792,2710,필라델피아는 언제나 맑음4,4,13,2008-09-18
8793,2710,필라델피아는 언제나 맑음5,5,12,2009-09-17
8794,2710,필라델피아는 언제나 맑음6,6,13,2010-09-16
8795,2710,필라델피아는 언제나 맑음0,0,67,2007-09-04
8796,2710,필라델피아는 언제나 맑음7,7,13,2011-09-15
8797,2710,필라델피아는 언제나 맑음8,8,10,2012-10-11
8798,2710,필라델피아는 언제나 맑음9,9,10,2013-09-04
8863,2730,I Love Lucy4,4,30,1954-10-04
8864,2730,I Love Lucy6,6,27,1956-10-01
8865,2730,I Love Lucy5,5,26,1955-10-03
8866,2730,I Love Lucy3,3,31,1953-10-05
8867,2730,I Love Lucy1,1,35,1951-10-15
8868,2730,I Love Lucy2,2,31,1952-09-15
8869,2730,I Love Lucy0,0,18,1990-04-30
8876,2734,로 앤 오더: 성범죄 전담반3,3,23,2001-09-28
8877,2734,로 앤 오더: 성범죄 전담반2,2,21,2000-10-20
8878,2734,로 앤 오더: 성범죄 전담반1,1,22,1999-09-20
8879,2734,로 앤 오더: 성범죄 전담반8,8,22,2006-09-18
8880,2734,로 앤 오더: 성범죄 전담반6,6,23,2004-09-21
8881,2734,로 앤 오더: 성범죄 전담반5,5,25,2003-09-23
8882,2734,로 앤 오더: 성범죄 전담반9,9,19,2007-09-25
8883,2734,로 앤 오더: 성범죄 전담반10,10,22,2008-09-22
8884,2734,로 앤 오더: 성범죄 전담반7,7,22,2005-09-20
8885,2734,로 앤 오더: 성범죄 전담반4,4,25,2002-09-27
8886,2734,로 앤 오더: 성범죄 전담반11,11,24,2009-09-23
8887,2734,로 앤 오더: 성범죄 전담반12,12,24,2010-09-21
8888,2734,로 앤 오더: 성범죄 전담반0,0,6,
8889,2734,로 앤 오더: 성범죄 전담반13,13,23,2011-09-21
8890,2734,로 앤 오더: 성범죄 전담반14,14,24,2012-09-26
8891,2734,로 앤 오더: 성범죄 전담반15,15,24,2013-09-25
9103,2808,Totally Spies!1,1,26,2001-11-03
9104,2808,Totally Spies!2,2,26,2003-08-08
9105,2808,Totally Spies!3,3,26,2004-10-03
9106,2808,Totally Spies!4,4,26,2006-04-03
9107,2808,Totally Spies!5,5,26,2010-04-26
9109,2808,Totally Spies!6,6,26,2013-09-04
9271,2875,맥가이버4,4,19,1988-10-31
9272,2875,맥가이버3,3,20,1987-09-21
9273,2875,맥가이버1,1,22,1985-09-29
9274,2875,맥가이버2,2,22,1986-09-22
9275,2875,맥가이버7,7,14,1991-09-16
9276,2875,맥가이버6,6,21,1990-09-17
9277,2875,맥가이버5,5,21,1989-09-18
9278,2875,맥가이버0,0,5,1994-05-14
9479,2942,튜더스2,2,10,2008-03-30
9480,2942,튜더스1,1,10,2007-04-01
9481,2942,튜더스3,3,8,2009-04-05
9482,2942,튜더스4,4,10,2010-04-11
9591,2985,안드로메다3,3,22,2002-09-21
9592,2985,안드로메다1,1,22,2000-10-02
9593,2985,안드로메다2,2,22,2001-10-01
9594,2985,안드로메다5,5,22,2004-09-24
9595,2985,안드로메다4,4,22,2003-09-29
9976,3172,프라이빗 프랙티스1,1,9,2007-09-26
9977,3172,프라이빗 프랙티스2,2,22,2008-10-01
9978,3172,프라이빗 프랙티스3,3,23,2009-10-01
9979,3172,프라이빗 프랙티스4,4,22,2010-09-23
9980,3172,프라이빗 프랙티스0,0,3,2007-09-19
9981,3172,프라이빗 프랙티스5,5,22,2011-09-29
9982,3172,프라이빗 프랙티스6,6,13,2012-09-25
11236,3750,닙턱1,1,13,2003-07-22
11237,3750,닙턱2,2,16,2004-06-22
11238,3750,닙턱3,3,15,2005-09-20
11239,3750,닙턱4,4,15,2006-09-05
11240,3750,닙턱5,5,22,2007-11-01
11241,3750,닙턱6,6,10,2009-10-14
11242,3750,닙턱7,7,9,2010-01-06
11243,3750,닙턱0,0,16,2004-06-15
11868,4014,The Flying Doctors1,1,26,1986-05-15
11869,4014,The Flying Doctors2,2,24,1987-07-07
11870,4014,The Flying Doctors3,3,26,1988-03-03
11871,4014,The Flying Doctors4,4,24,1988-09-08
11872,4014,The Flying Doctors5,5,26,1989-08-31
11873,4014,The Flying Doctors6,6,20,1990-03-01
11874,4014,The Flying Doctors7,7,20,1990-07-18
11875,4014,The Flying Doctors0,0,3,1985-03-12
11876,4014,The Flying Doctors9,9,29,1991-08-08
11877,4014,The Flying Doctors8,8,26,1991-01-24
11880,4018,Quantum Leap3,3,22,1990-09-28
11881,4018,Quantum Leap5,5,22,1992-09-22
11882,4018,Quantum Leap4,4,22,1991-09-18
11883,4018,Quantum Leap2,2,22,1989-09-20
11884,4018,Quantum Leap1,1,9,1989-03-26
12078,4087,엑스 파일1,1,24,1993-09-10
12079,4087,엑스 파일2,2,25,1994-09-16
12080,4087,엑스 파일3,3,24,1995-09-22
12081,4087,엑스 파일4,4,24,1996-10-04
12082,4087,엑스 파일5,5,20,1997-11-02
12083,4087,엑스 파일6,6,22,1998-11-08
12084,4087,엑스 파일7,7,22,1999-11-07
12085,4087,엑스 파일8,8,21,2000-11-05
12086,4087,엑스 파일9,9,20,2001-11-11
12087,4087,엑스 파일0,0,115,1998-02-01
12238,4177,Perry Mason5,5,30,1961-09-02
12239,4177,Perry Mason1,1,39,1957-09-21
12240,4177,Perry Mason6,6,28,1962-09-27
12241,4177,Perry Mason4,4,28,1960-09-17
12242,4177,Perry Mason2,2,30,1958-09-20
12243,4177,Perry Mason3,3,26,1959-10-03
12244,4177,Perry Mason7,7,30,1963-09-26
12245,4177,Perry Mason8,8,30,1964-09-24
12246,4177,Perry Mason9,9,30,1965-09-12
12247,4177,Perry Mason0,0,40,1985-02-23
12376,4229,Dexter's Laboratory3,3,37,2001-11-16
12377,4229,Dexter's Laboratory1,1,38,1996-04-28
12378,4229,Dexter's Laboratory4,4,38,2002-11-22
12379,4229,Dexter's Laboratory2,2,108,1997-07-16
12380,4229,Dexter's Laboratory0,0,9,1995-02-26
12440,4239,Married... with Children0,0,16,1986-12-12
12441,4239,Married... with Children1,1,13,1987-04-05
12442,4239,Married... with Children2,2,22,1987-09-27
12443,4239,Married... with Children3,3,21,1988-11-06
12444,4239,Married... with Children4,4,23,1989-09-03
12445,4239,Married... with Children5,5,25,1990-09-23
12446,4239,Married... with Children6,6,26,1991-09-08
12447,4239,Married... with Children7,7,26,1992-09-13
12448,4239,Married... with Children8,8,26,1993-09-05
12449,4239,Married... with Children9,9,26,1994-09-04
12450,4239,Married... with Children10,10,26,1995-09-17
12451,4239,Married... with Children11,11,24,1996-09-28
12716,4313,풀 하우스7,7,24,1993-09-14
12717,4313,풀 하우스4,4,26,1990-09-21
12718,4313,풀 하우스1,1,22,1987-09-22
12719,4313,풀 하우스8,8,24,1994-09-27
12720,4313,풀 하우스5,5,26,1991-09-17
12721,4313,풀 하우스2,2,22,1988-10-14
12722,4313,풀 하우스6,6,24,1992-09-22
12723,4313,풀 하우스3,3,24,1989-09-22
12724,4313,풀 하우스0,0,7,
12887,4357,Mission: Impossible7,7,22,1972-09-16
12888,4357,Mission: Impossible5,5,23,1970-09-19
12889,4357,Mission: Impossible2,2,25,1967-09-10
12890,4357,Mission: Impossible1,1,28,1966-09-17
12891,4357,Mission: Impossible6,6,22,1971-09-18
12892,4357,Mission: Impossible3,3,25,1968-09-29
12893,4357,Mission: Impossible4,4,26,1969-09-28
12943,4376,JAG4,4,24,1998-09-22
12944,4376,JAG6,6,24,2000-10-03
12945,4376,JAG3,3,24,1997-09-23
12946,4376,JAG1,1,22,1995-09-23
12947,4376,JAG2,2,15,1997-01-03
12948,4376,JAG5,5,25,1999-09-21
12949,4376,JAG8,8,24,2002-09-24
12950,4376,JAG9,9,23,2003-09-26
12951,4376,JAG10,10,22,2004-09-24
12952,4376,JAG7,7,24,2001-09-25
12953,4376,JAG0,0,17,2006-07-09
13082,4397,V.I.P.3,3,22,2000-10-07
13083,4397,V.I.P.2,2,22,1999-09-25
13084,4397,V.I.P.1,1,22,1998-09-26
13085,4397,V.I.P.4,4,22,2001-09-22
13169,4414,Highlander: The Series1,1,22,1992-10-03
13170,4414,Highlander: The Series2,2,22,1993-10-02
13171,4414,Highlander: The Series3,3,22,1994-10-01
13172,4414,Highlander: The Series4,4,20,1995-10-01
13173,4414,Highlander: The Series5,5,20,1996-09-23
13174,4414,Highlander: The Series6,6,13,1997-10-04
13430,4482,Bewitched1,1,36,1964-09-17
13431,4482,Bewitched4,4,33,1967-09-07
13432,4482,Bewitched3,3,33,1966-09-15
13433,4482,Bewitched2,2,38,1965-09-16
13434,4482,Bewitched7,7,28,1970-09-24
13435,4482,Bewitched6,6,30,1969-09-18
13436,4482,Bewitched5,5,30,1968-09-26
13437,4482,Bewitched8,8,26,1971-09-15
13714,4546,커브 유어 엔수지애즘5,5,10,2005-09-25
13715,4546,커브 유어 엔수지애즘2,2,10,2001-09-23
13716,4546,커브 유어 엔수지애즘1,1,10,2000-10-15
13717,4546,커브 유어 엔수지애즘4,4,10,2004-01-04
13718,4546,커브 유어 엔수지애즘6,6,10,2007-09-09
13719,4546,커브 유어 엔수지애즘3,3,10,2002-09-15
13720,4546,커브 유어 엔수지애즘7,7,10,2009-09-20
13721,4546,커브 유어 엔수지애즘0,0,41,1999-12-01
13722,4546,커브 유어 엔수지애즘8,8,10,2011-07-10
13775,4556,스크럽스1,1,24,2001-10-02
13776,4556,스크럽스2,2,22,2002-09-26
13777,4556,스크럽스3,3,22,2003-10-02
13778,4556,스크럽스4,4,25,2004-08-31
13779,4556,스크럽스5,5,24,2006-01-03
13780,4556,스크럽스6,6,22,2006-11-30
13781,4556,스크럽스7,7,11,2007-10-25
13782,4556,스크럽스8,8,18,2009-01-06
13783,4556,스크럽스9,9,13,2009-12-01
13784,4556,스크럽스0,0,1,2003-04-23
13996,4601,로 앤 오더: 크리미널 인텐트10,10,8,2011-05-01
13997,4601,로 앤 오더: 크리미널 인텐트1,1,22,2001-09-29
13998,4601,로 앤 오더: 크리미널 인텐트2,2,23,2002-09-29
13999,4601,로 앤 오더: 크리미널 인텐트3,3,21,2003-09-27
14000,4601,로 앤 오더: 크리미널 인텐트4,4,23,2004-09-26
14001,4601,로 앤 오더: 크리미널 인텐트5,5,22,2005-09-25
14002,4601,로 앤 오더: 크리미널 인텐트6,6,22,2006-09-19
14003,4601,로 앤 오더: 크리미널 인텐트7,7,22,2007-10-03
14004,4601,로 앤 오더: 크리미널 인텐트8,8,16,2009-04-19
14005,4601,로 앤 오더: 크리미널 인텐트9,9,16,2010-03-30
14006,4601,로 앤 오더: 크리미널 인텐트0,0,2,
14018,4604,스몰빌1,1,21,2001-10-16
14019,4604,스몰빌2,2,23,2002-09-24
14020,4604,스몰빌3,3,22,2003-10-01
14021,4604,스몰빌4,4,22,2004-09-22
14022,4604,스몰빌5,5,22,2005-09-29
14023,4604,스몰빌6,6,22,2006-09-28
14024,4604,스몰빌7,7,20,2007-09-27
14025,4604,스몰빌8,8,22,2008-09-18
14026,4604,스몰빌9,9,21,2009-09-25
14027,4604,스몰빌10,10,21,2010-09-24
14028,4604,스몰빌0,0,38,
14092,4616,Xena: Warrior Princess5,5,22,1999-09-27
14093,4616,Xena: Warrior Princess1,1,24,1995-09-04
14094,4616,Xena: Warrior Princess6,6,22,2000-10-02
14095,4616,Xena: Warrior Princess4,4,22,1998-09-28
14096,4616,Xena: Warrior Princess3,3,22,1997-09-29
14097,4616,Xena: Warrior Princess2,2,22,1996-09-30
14098,4616,Xena: Warrior Princess0,0,57,1995-03-26
14105,4620,유레카1,1,12,2006-07-18
14106,4620,유레카2,2,13,2007-07-10
14107,4620,유레카3,3,18,2008-07-29
14108,4620,유레카4,4,21,2010-07-09
14109,4620,유레카5,5,13,2012-04-16
14110,4620,유레카0,0,11,
14141,4629,스타게이트 SG-12,2,22,1998-06-26
14142,4629,스타게이트 SG-13,3,22,1999-06-25
14143,4629,스타게이트 SG-14,4,22,2000-06-30
14144,4629,스타게이트 SG-15,5,22,2001-06-29
14145,4629,스타게이트 SG-16,6,22,2002-06-07
14146,4629,스타게이트 SG-17,7,22,2003-06-13
14147,4629,스타게이트 SG-18,8,20,2004-07-09
14148,4629,스타게이트 SG-19,9,20,2005-07-15
14149,4629,스타게이트 SG-110,10,20,2006-07-14
14150,4629,스타게이트 SG-10,0,7,2004-07-05
14151,4629,스타게이트 SG-11,1,22,1997-07-27
14152,4630,티미의 못말리는 수호천사9,9,43,2013-03-23
14153,4630,티미의 못말리는 수호천사6,6,18,2008-03-10
14154,4630,티미의 못말리는 수호천사0,0,16,2001-12-12
14155,4630,티미의 못말리는 수호천사1,1,12,2001-03-30
14156,4630,티미의 못말리는 수호천사2,2,29,2002-03-01
14157,4630,티미의 못말리는 수호천사3,3,29,2003-01-20
14158,4630,티미의 못말리는 수호천사4,4,21,2004-02-16
14159,4630,티미의 못말리는 수호천사5,5,34,2005-02-14
14160,4630,티미의 못말리는 수호천사7,7,27,2009-07-06
14161,4630,티미의 못말리는 수호천사8,8,18,2011-02-12
14234,4660,Adam-121,1,26,1968-09-21
14235,4660,Adam-124,4,24,1971-09-15
14236,4660,Adam-123,3,26,1970-09-19
14237,4660,Adam-126,6,24,1973-09-12
14238,4660,Adam-125,5,24,1972-09-13
14239,4660,Adam-122,2,26,1969-09-20
14240,4660,Adam-127,7,24,1974-09-24
15976,5920,멘탈리스트0,0,2,2009-08-20
15977,5920,멘탈리스트1,1,23,2008-09-23
15978,5920,멘탈리스트2,2,23,2009-09-24
15979,5920,멘탈리스트3,3,24,2010-09-23
15980,5920,멘탈리스트4,4,24,2011-09-22
15981,5920,멘탈리스트5,5,22,2012-09-30
15982,5920,멘탈리스트6,6,22,2013-09-29
18411,8514,루폴의 드래그 레이스1,1,9,2009-02-02
18412,8514,루폴의 드래그 레이스2,2,12,2010-02-01
18413,8514,루폴의 드래그 레이스3,3,16,2011-01-24
18414,8514,루폴의 드래그 레이스4,4,14,2012-01-30
18415,8514,루폴의 드래그 레이스5,5,14,2013-01-28
18416,8514,루폴의 드래그 레이스0,0,38,2011-11-13
20026,10083,The Fugitive1,1,30,1963-09-17
20027,10083,The Fugitive2,2,30,1964-09-15
20028,10083,The Fugitive3,3,30,1965-09-14
20029,10083,The Fugitive4,4,30,1966-09-13
20030,10083,The Fugitive0,0,14,
20777,10545,트루 블러드1,1,12,2008-09-07
20778,10545,트루 블러드2,2,12,2009-06-14
20779,10545,트루 블러드3,3,12,2010-06-13
20780,10545,트루 블러드4,4,12,2011-06-26
20781,10545,트루 블러드5,5,12,2012-06-10
20782,10545,트루 블러드0,0,17,2008-06-16
20783,10545,트루 블러드6,6,10,2013-06-16
20784,10545,트루 블러드7,7,10,2014-06-22
23245,12433,Ein Fall für zwei28,28,7,2008-04-04
23246,12433,Ein Fall für zwei1,1,5,1981-09-11
23247,12433,Ein Fall für zwei2,2,8,1982-01-29
23248,12433,Ein Fall für zwei3,3,7,1983-01-28
23249,12433,Ein Fall für zwei4,4,10,1984-01-27
23250,12433,Ein Fall für zwei5,5,7,1985-01-25
23251,12433,Ein Fall für zwei6,6,9,1986-02-14
23252,12433,Ein Fall für zwei7,7,9,1987-01-23
23253,12433,Ein Fall für zwei8,8,9,1988-01-29
23254,12433,Ein Fall für zwei9,9,9,1989-02-17
23255,12433,Ein Fall für zwei10,10,10,1990-01-26
23256,12433,Ein Fall für zwei11,11,10,1991-01-25
23257,12433,Ein Fall für zwei12,12,10,1992-01-03
23258,12433,Ein Fall für zwei13,13,10,1993-01-08
23259,12433,Ein Fall für zwei14,14,10,1994-01-28
23260,12433,Ein Fall für zwei15,15,10,1995-01-27
23261,12433,Ein Fall für zwei16,16,10,1996-01-26
23262,12433,Ein Fall für zwei17,17,10,1997-01-24
23263,12433,Ein Fall für zwei18,18,11,1998-01-02
23264,12433,Ein Fall für zwei19,19,9,1999-02-05
23265,12433,Ein Fall für zwei20,20,9,2000-02-04
23266,12433,Ein Fall für zwei21,21,11,2001-01-05
23267,12433,Ein Fall für zwei22,22,7,2002-02-01
23268,12433,Ein Fall für zwei23,23,9,2003-01-10
23269,12433,Ein Fall für zwei24,24,11,2004-01-02
23270,12433,Ein Fall für zwei25,25,12,2005-01-07
23271,12433,Ein Fall für zwei26,26,10,2006-01-06
23272,12433,Ein Fall für zwei27,27,10,2007-01-26
23273,12433,Ein Fall für zwei29,29,12,2009-02-06
23274,12433,Ein Fall für zwei30,30,6,2010-04-14
23275,12433,Ein Fall für zwei31,31,7,2011-01-07
26462,14929,하트랜드1,1,13,2007-10-14
26463,14929,하트랜드2,2,18,2008-10-05
26464,14929,하트랜드3,3,18,2009-10-04
26465,14929,하트랜드4,4,18,2010-09-26
26466,14929,하트랜드0,0,1,2010-12-12
26467,14929,하트랜드5,5,18,2011-09-18
26468,14929,하트랜드6,6,18,2012-09-16
26469,14929,하트랜드7,7,18,2013-10-06
28487,17610,NCIS: 로스앤젤레스1,1,24,2009-09-22
28488,17610,NCIS: 로스앤젤레스2,2,24,2010-09-21
28490,17610,NCIS: 로스앤젤레스3,3,24,2011-09-20
28491,17610,NCIS: 로스앤젤레스4,4,24,2012-09-25
28492,17610,NCIS: 로스앤젤레스5,5,24,2013-09-24
28665,17937,Ghost Adventures2,2,8,2009-06-05
28666,17937,Ghost Adventures1,1,8,2008-10-17
28667,17937,Ghost Adventures3,3,9,2009-11-06
28668,17937,Ghost Adventures4,4,26,2010-09-17
28669,17937,Ghost Adventures0,0,22,2009-10-30
28670,17937,Ghost Adventures5,5,10,2011-09-23
28671,17937,Ghost Adventures6,6,9,2012-03-09
28672,17937,Ghost Adventures7,7,30,2012-09-14
28673,17937,Ghost Adventures8,8,11,2013-08-16
28881,18165,뱀파이어 다이어리0,0,5,2009-08-25
28882,18165,뱀파이어 다이어리1,1,22,2009-09-10
28883,18165,뱀파이어 다이어리2,2,22,2010-09-09
28884,18165,뱀파이어 다이어리3,3,22,2011-09-15
28885,18165,뱀파이어 다이어리4,4,23,2012-10-11
28886,18165,뱀파이어 다이어리5,5,22,2013-10-03
42567,30984,블리치1,1,366,2004-10-05
42575,30984,블리치0,0,4,2004-12-18
42808,31251,빅토리어스0,0,9,2011-11-27
42809,31251,빅토리어스1,1,19,2010-03-27
42810,31251,빅토리어스2,2,13,2011-04-02
42811,31251,빅토리어스3,3,12,2012-01-28
42812,31251,빅토리어스4,4,13,2012-09-22
43392,31917,프리티 리틀 라이어스1,1,22,2010-06-08
43393,31917,프리티 리틀 라이어스2,2,25,2011-06-14
43394,31917,프리티 리틀 라이어스3,3,24,2012-06-05
43395,31917,프리티 리틀 라이어스0,0,11,2012-08-28
43396,31917,프리티 리틀 라이어스4,4,24,2013-06-11
43878,32608,고대의 외계인1,1,5,2010-04-20
43879,32608,고대의 외계인2,2,10,2010-10-28
43880,32608,고대의 외계인0,0,10,2009-03-08
43881,32608,고대의 외계인4,4,10,2012-02-17
43882,32608,고대의 외계인3,3,16,2011-07-28
43883,32608,고대의 외계인5,5,12,2012-12-21
43884,32608,고대의 외계인6,6,11,2013-09-30
43962,32692,블루 블러드1,1,22,2010-09-24
43963,32692,블루 블러드2,2,22,2011-09-23
43964,32692,블루 블러드3,3,23,2012-09-28
43966,32692,블루 블러드4,4,22,2013-09-27
44000,32726,밥스 버거스1,1,13,2011-01-09
44001,32726,밥스 버거스2,2,9,2012-03-11
44002,32726,밥스 버거스3,3,23,2012-09-30
44003,32726,밥스 버거스0,0,4,2012-04-17
44004,32726,밥스 버거스4,4,22,2013-09-29
44050,32798,하와이 파이브 오1,1,24,2010-09-20
44051,32798,하와이 파이브 오0,0,11,
44052,32798,하와이 파이브 오3,3,24,2012-09-24
44053,32798,하와이 파이브 오2,2,23,2011-09-19
44054,32798,하와이 파이브 오4,4,22,2013-09-27
44425,33238,런닝맨1,1,706,2010-07-11
45137,34307,쉐임리스1,1,12,2011-01-09
45138,34307,쉐임리스2,2,12,2012-01-08
45139,34307,쉐임리스0,0,39,2010-12-12
45140,34307,쉐임리스3,3,12,2013-01-13
45141,34307,쉐임리스4,4,12,2014-01-12
47290,36361,Ulice1,1,214,2005-09-05
47291,36361,Ulice2,2,215,2006-09-01
47292,36361,Ulice3,3,214,2007-09-03
48188,37030,Im Namen des Gesetzes2,2,22,1996-03-19
48189,37030,Im Namen des Gesetzes3,3,16,1998-02-26
48190,37030,Im Namen des Gesetzes5,5,16,1999-09-21
48191,37030,Im Namen des Gesetzes6,6,20,2000-10-10
48192,37030,Im Namen des Gesetzes8,8,16,2003-09-09
48193,37030,Im Namen des Gesetzes9,9,16,2005-01-04
48194,37030,Im Namen des Gesetzes10,10,14,2005-06-26
48195,37030,Im Namen des Gesetzes12,12,11,2008-05-08
48196,37030,Im Namen des Gesetzes1,1,13,1994-09-13
48197,37030,Im Namen des Gesetzes4,4,17,1998-11-03
48198,37030,Im Namen des Gesetzes7,7,17,2002-02-12
48199,37030,Im Namen des Gesetzes11,11,16,2006-12-04
48976,37606,검볼1,1,36,2011-05-03
48977,37606,검볼2,2,40,2012-08-07
48978,37606,검볼0,0,28,2008-05-09
48993,37632,스위치드 앳 버스1,1,30,2011-06-06
48994,37632,스위치드 앳 버스2,2,21,2013-01-07
48995,37632,스위치드 앳 버스0,0,0,
49920,38409,루폴의 드래그 레이스: 꺼내봐!1,1,10,2010-02-01
49921,38409,루폴의 드래그 레이스: 꺼내봐!2,2,13,2011-01-24
49923,38409,루폴의 드래그 레이스: 꺼내봐!3,3,11,2012-01-30
50276,38693,레고 닌자고1,1,13,2012-01-11
50277,38693,레고 닌자고2,2,13,2012-07-18
50278,38693,레고 닌자고3,3,8,2014-01-29
50279,38693,레고 닌자고0,0,87,2011-01-13
50700,39272,원스 어폰 어 타임1,1,22,2011-10-23
50701,39272,원스 어폰 어 타임2,2,22,2012-09-30
50702,39272,원스 어폰 어 타임3,3,22,2013-09-29
50703,39272,원스 어폰 어 타임0,0,9,2012-09-29
50709,39279,하트 오브 딕시1,1,22,2011-09-26
50710,39279,하트 오브 딕시2,2,22,2012-10-02
50712,39279,하트 오브 딕시3,3,22,2013-10-07
50757,39340,투 브로크 걸스1,1,24,2011-09-19
50759,39340,투 브로크 걸스2,2,24,2012-09-24
50760,39340,투 브로크 걸스3,3,24,2013-09-23
51042,39793,Call the Midwife1,1,6,2012-01-15
51043,39793,Call the Midwife0,0,14,2012-12-25
51044,39793,Call the Midwife2,2,8,2013-01-20
51045,39793,Call the Midwife3,3,8,2014-01-19
51696,41149,Die Rosenheim-Cops1,1,12,2002-01-09
51697,41149,Die Rosenheim-Cops2,2,15,2003-02-25
51698,41149,Die Rosenheim-Cops3,3,7,2004-04-27
51699,41149,Die Rosenheim-Cops4,4,20,2005-04-05
51700,41149,Die Rosenheim-Cops5,5,22,2005-11-29
51701,41149,Die Rosenheim-Cops6,6,20,2006-10-24
51702,41149,Die Rosenheim-Cops7,7,30,2007-09-18
51703,41149,Die Rosenheim-Cops8,8,28,2008-10-07
51704,41149,Die Rosenheim-Cops9,9,30,2009-09-08
51705,41149,Die Rosenheim-Cops10,10,28,2010-10-19
51706,41149,Die Rosenheim-Cops11,11,30,2011-09-13
51707,41149,Die Rosenheim-Cops12,12,24,2012-10-02
51708,41149,Die Rosenheim-Cops13,13,26,2013-09-24
51878,41727,밴쉬1,1,10,2013-01-11
51879,41727,밴쉬2,2,10,2014-01-10
52564,43097,Saving Hope1,1,13,2012-06-07
52565,43097,Saving Hope2,2,18,2013-06-25
53207,44006,시카고 파이어1,1,24,2012-10-10
53209,44006,시카고 파이어2,2,22,2013-09-24
54288,45854,유희왕 ZEXAL1,1,146,2011-04-11
54602,46296,스파르타쿠스1,1,13,2010-01-22
